ensemblid	counts
ENSMUSG00000035910	1325
ENSMUSG00000035914	28
ENSMUSG00000035916	15
ENSMUSG00000035919	153
ENSMUSG00000035923	0
ENSMUSG00000035929	145
ENSMUSG00000035930	0
ENSMUSG00000035932	0
ENSMUSG00000035933	226
ENSMUSG00000035934	66
ENSMUSG00000035936	265
ENSMUSG00000035941	739
ENSMUSG00000035944	118
ENSMUSG00000035946	0
ENSMUSG00000035948	164
ENSMUSG00000035949	488
ENSMUSG00000035951	0
ENSMUSG00000035953	214
ENSMUSG00000035954	513
ENSMUSG00000035958	576
ENSMUSG00000035960	10
ENSMUSG00000035963	0
ENSMUSG00000035964	0
ENSMUSG00000035967	386
ENSMUSG00000035969	415
ENSMUSG00000035983	0
ENSMUSG00000035984	46
ENSMUSG00000035992	961
ENSMUSG00000036002	115
ENSMUSG00000036006	42
ENSMUSG00000036009	125
ENSMUSG00000036013	1
ENSMUSG00000036019	38
ENSMUSG00000036022	59
ENSMUSG00000036023	174
ENSMUSG00000036026	1082
ENSMUSG00000036027	0
ENSMUSG00000036030	0
ENSMUSG00000036036	32
ENSMUSG00000036040	63
ENSMUSG00000036045	0
ENSMUSG00000036046	1754
ENSMUSG00000036052	57
ENSMUSG00000036053	418
ENSMUSG00000036054	216
ENSMUSG00000036057	903
ENSMUSG00000036061	109
ENSMUSG00000036062	0
ENSMUSG00000036067	8
ENSMUSG00000036073	87
ENSMUSG00000036078	239
ENSMUSG00000036083	2450
ENSMUSG00000036086	119
ENSMUSG00000036087	717
ENSMUSG00000036091	31
ENSMUSG00000036093	1925
ENSMUSG00000036095	6
ENSMUSG00000036097	606
ENSMUSG00000036098	256
ENSMUSG00000036099	629
ENSMUSG00000036103	136
ENSMUSG00000036104	240
ENSMUSG00000036106	178
ENSMUSG00000036109	261
ENSMUSG00000036110	0
ENSMUSG00000036111	0
ENSMUSG00000036112	666
ENSMUSG00000036114	45
ENSMUSG00000036117	0
ENSMUSG00000036120	98
ENSMUSG00000036123	198
ENSMUSG00000036131	0
ENSMUSG00000036136	91
ENSMUSG00000036138	323
ENSMUSG00000036139	39
ENSMUSG00000036144	11
ENSMUSG00000036151	134
ENSMUSG00000036155	276
ENSMUSG00000036158	145
ENSMUSG00000036160	64
ENSMUSG00000036162	0
ENSMUSG00000036167	514
ENSMUSG00000036168	5
ENSMUSG00000036169	326
ENSMUSG00000036172	16
ENSMUSG00000036180	665
ENSMUSG00000036181	185
ENSMUSG00000036185	3
ENSMUSG00000036186	25
ENSMUSG00000036188	240
ENSMUSG00000036192	39
ENSMUSG00000036196	46
ENSMUSG00000036197	359
ENSMUSG00000036198	28
ENSMUSG00000036199	486
ENSMUSG00000036202	811
ENSMUSG00000036206	247
ENSMUSG00000036208	227
ENSMUSG00000036211	5
ENSMUSG00000036214	35
ENSMUSG00000036216	11
ENSMUSG00000036218	0
ENSMUSG00000036223	11
ENSMUSG00000036225	399
ENSMUSG00000036231	0
ENSMUSG00000036241	1897
ENSMUSG00000036242	45
ENSMUSG00000036244	0
ENSMUSG00000036246	342
ENSMUSG00000036249	144
ENSMUSG00000036251	0
ENSMUSG00000036256	9949
ENSMUSG00000036257	1854
ENSMUSG00000036264	0
ENSMUSG00000036270	387
ENSMUSG00000036273	2814
ENSMUSG00000036275	1590
ENSMUSG00000036278	24
ENSMUSG00000036279	0
ENSMUSG00000036281	109
ENSMUSG00000036282	394
ENSMUSG00000036285	213
ENSMUSG00000036291	277
ENSMUSG00000036292	24
ENSMUSG00000036295	35
ENSMUSG00000036298	68
ENSMUSG00000036299	397
ENSMUSG00000036304	7
ENSMUSG00000036305	18
ENSMUSG00000036306	16
ENSMUSG00000036309	760
ENSMUSG00000036315	258
ENSMUSG00000036322	523
ENSMUSG00000036323	1161
ENSMUSG00000036327	183
ENSMUSG00000036330	212
ENSMUSG00000036333	2185
ENSMUSG00000036334	26
ENSMUSG00000036339	227
ENSMUSG00000036352	101
ENSMUSG00000036353	3
ENSMUSG00000036356	74
ENSMUSG00000036357	0
ENSMUSG00000036362	6
ENSMUSG00000036368	114
ENSMUSG00000036371	1307
ENSMUSG00000036372	103
ENSMUSG00000036376	33
ENSMUSG00000036377	8
ENSMUSG00000036381	48
ENSMUSG00000036390	171
ENSMUSG00000036391	1312
ENSMUSG00000036395	1327
ENSMUSG00000036398	124
ENSMUSG00000036401	0
ENSMUSG00000036402	3689
ENSMUSG00000036403	120
ENSMUSG00000036411	27
ENSMUSG00000036412	2
ENSMUSG00000036422	2
ENSMUSG00000036427	1789
ENSMUSG00000036430	26
ENSMUSG00000036432	62
ENSMUSG00000036435	314
ENSMUSG00000036437	29
ENSMUSG00000036438	2177
ENSMUSG00000036442	108
ENSMUSG00000036446	2
ENSMUSG00000036449	0
ENSMUSG00000036450	187
ENSMUSG00000036452	582
ENSMUSG00000036459	76
ENSMUSG00000036461	475
ENSMUSG00000036463	0
ENSMUSG00000036466	237
ENSMUSG00000036469	138
ENSMUSG00000036473	219
ENSMUSG00000036478	900
ENSMUSG00000036480	0
ENSMUSG00000036492	1
ENSMUSG00000036499	1467
ENSMUSG00000036500	0
ENSMUSG00000036501	446
ENSMUSG00000036502	34
ENSMUSG00000036503	2326
ENSMUSG00000036504	3
ENSMUSG00000036510	0
ENSMUSG00000036513	140
ENSMUSG00000036521	0
ENSMUSG00000036523	20
ENSMUSG00000036526	0
ENSMUSG00000036528	120
ENSMUSG00000036529	462
ENSMUSG00000036533	7
ENSMUSG00000036534	96
ENSMUSG00000036537	4
ENSMUSG00000036545	171
ENSMUSG00000036550	3527
ENSMUSG00000036551	0
ENSMUSG00000036552	475
ENSMUSG00000036553	656
ENSMUSG00000036555	485
ENSMUSG00000036557	0
ENSMUSG00000036560	0
ENSMUSG00000036561	287
ENSMUSG00000036564	32
ENSMUSG00000036565	427
ENSMUSG00000036568	355
ENSMUSG00000036570	1
ENSMUSG00000036572	187
ENSMUSG00000036574	0
ENSMUSG00000036578	1
ENSMUSG00000036580	110
ENSMUSG00000036585	560
ENSMUSG00000036586	0
ENSMUSG00000036587	0
ENSMUSG00000036591	860
ENSMUSG00000036594	1458
ENSMUSG00000036596	0
ENSMUSG00000036598	0
ENSMUSG00000036599	5
ENSMUSG00000036602	0
ENSMUSG00000036606	1900
ENSMUSG00000036611	1
ENSMUSG00000036613	41
ENSMUSG00000036615	61
ENSMUSG00000036617	995
ENSMUSG00000036620	291
ENSMUSG00000036622	142
ENSMUSG00000036632	106
ENSMUSG00000036634	0
ENSMUSG00000036636	271
ENSMUSG00000036639	16
ENSMUSG00000036641	208
ENSMUSG00000036644	818
ENSMUSG00000036646	136
ENSMUSG00000036647	0
ENSMUSG00000036648	0
ENSMUSG00000036655	0
ENSMUSG00000036658	0
ENSMUSG00000036661	407
ENSMUSG00000036667	837
ENSMUSG00000036672	63
ENSMUSG00000036676	1587
ENSMUSG00000036678	177
ENSMUSG00000036686	114
ENSMUSG00000036687	52
ENSMUSG00000036693	248
ENSMUSG00000036698	2130
ENSMUSG00000036699	0
ENSMUSG00000036707	854
ENSMUSG00000036712	986
ENSMUSG00000036718	84
ENSMUSG00000036721	38
ENSMUSG00000036731	0
ENSMUSG00000036733	8
ENSMUSG00000036737	834
ENSMUSG00000036743	0
ENSMUSG00000036744	0
ENSMUSG00000036745	109
ENSMUSG00000036748	63
ENSMUSG00000036749	11
ENSMUSG00000036751	541
ENSMUSG00000036752	501
ENSMUSG00000036760	0
ENSMUSG00000036764	138
ENSMUSG00000036766	0
ENSMUSG00000036768	112
ENSMUSG00000036769	376
ENSMUSG00000036770	7
ENSMUSG00000036775	318
ENSMUSG00000036777	162
ENSMUSG00000036779	743
ENSMUSG00000036781	642
ENSMUSG00000036782	69
ENSMUSG00000036790	0
ENSMUSG00000036792	810
ENSMUSG00000036800	0
ENSMUSG00000036805	0
ENSMUSG00000036810	347
ENSMUSG00000036813	39
ENSMUSG00000036814	427
ENSMUSG00000036815	0
ENSMUSG00000036816	0
ENSMUSG00000036817	178
ENSMUSG00000036819	307
ENSMUSG00000036820	251
ENSMUSG00000036822	316
ENSMUSG00000036825	361
ENSMUSG00000036826	0
ENSMUSG00000036832	79
ENSMUSG00000036833	123
ENSMUSG00000036834	155
ENSMUSG00000036835	209
ENSMUSG00000036840	158
ENSMUSG00000036845	56
ENSMUSG00000036850	28
ENSMUSG00000036853	57
ENSMUSG00000036854	118
ENSMUSG00000036855	0
ENSMUSG00000036856	149
ENSMUSG00000036858	0
ENSMUSG00000036860	43
ENSMUSG00000036862	31
ENSMUSG00000036863	321
ENSMUSG00000036864	144
ENSMUSG00000036867	42
ENSMUSG00000036872	0
ENSMUSG00000036873	132
ENSMUSG00000036875	129
ENSMUSG00000036879	489
ENSMUSG00000036880	264
ENSMUSG00000036882	47
ENSMUSG00000036885	32
ENSMUSG00000036887	61
ENSMUSG00000036890	163
ENSMUSG00000036892	120
ENSMUSG00000036893	406
ENSMUSG00000036894	53
ENSMUSG00000036896	76
ENSMUSG00000036898	155
ENSMUSG00000036899	806
ENSMUSG00000036902	30
ENSMUSG00000036904	116
ENSMUSG00000036905	121
ENSMUSG00000036907	0
ENSMUSG00000036908	291
ENSMUSG00000036912	11
ENSMUSG00000036913	37
ENSMUSG00000036915	4
ENSMUSG00000036916	651
ENSMUSG00000036918	422
ENSMUSG00000036921	0
ENSMUSG00000036923	0
ENSMUSG00000036924	0
ENSMUSG00000036925	0
ENSMUSG00000036928	36
ENSMUSG00000036931	66
ENSMUSG00000036932	473
ENSMUSG00000036934	45
ENSMUSG00000036938	0
ENSMUSG00000036940	702
ENSMUSG00000036941	47
ENSMUSG00000036943	251
ENSMUSG00000036944	2
ENSMUSG00000036948	1
ENSMUSG00000036949	1
ENSMUSG00000036951	3
ENSMUSG00000036955	287
ENSMUSG00000036957	181
ENSMUSG00000036958	0
ENSMUSG00000036959	310
ENSMUSG00000036960	0
ENSMUSG00000036961	0
ENSMUSG00000036962	15
ENSMUSG00000036964	3
ENSMUSG00000036966	105
ENSMUSG00000036968	42
ENSMUSG00000036972	0
ENSMUSG00000036975	3
ENSMUSG00000036977	153
ENSMUSG00000036980	442
ENSMUSG00000036983	189
ENSMUSG00000036985	1495
ENSMUSG00000036986	422
ENSMUSG00000036989	119
ENSMUSG00000036990	1165
ENSMUSG00000036992	16
ENSMUSG00000036995	149
ENSMUSG00000036996	24
ENSMUSG00000037001	28
ENSMUSG00000037003	511
ENSMUSG00000037005	23
ENSMUSG00000037007	269
ENSMUSG00000037010	21
ENSMUSG00000037012	338
ENSMUSG00000037013	554
ENSMUSG00000037014	0
ENSMUSG00000037015	183
ENSMUSG00000037016	227
ENSMUSG00000037017	159
ENSMUSG00000037020	100
ENSMUSG00000037022	52
ENSMUSG00000037025	0
ENSMUSG00000037028	0
ENSMUSG00000037029	82
ENSMUSG00000037031	91
ENSMUSG00000037032	38
ENSMUSG00000037033	1
ENSMUSG00000037034	9
ENSMUSG00000037035	75
ENSMUSG00000037049	288
ENSMUSG00000037053	0
ENSMUSG00000037058	1884
ENSMUSG00000037060	22
ENSMUSG00000037062	1008
ENSMUSG00000037064	0
ENSMUSG00000037070	29
ENSMUSG00000037071	582
ENSMUSG00000037072	1531
ENSMUSG00000037075	377
ENSMUSG00000037085	42
ENSMUSG00000037086	0
ENSMUSG00000037089	275
ENSMUSG00000037095	387
ENSMUSG00000037096	1
ENSMUSG00000037098	1975
ENSMUSG00000037101	0
ENSMUSG00000037103	99
ENSMUSG00000037104	165
ENSMUSG00000037106	0
ENSMUSG00000037108	18
ENSMUSG00000037110	1622
ENSMUSG00000037111	743
ENSMUSG00000037112	849
ENSMUSG00000037119	3145
ENSMUSG00000037124	0
ENSMUSG00000037126	69
ENSMUSG00000037129	13
ENSMUSG00000037130	0
ENSMUSG00000037134	162
ENSMUSG00000037138	2
ENSMUSG00000037139	23
ENSMUSG00000037140	15
ENSMUSG00000037143	85
ENSMUSG00000037145	0
ENSMUSG00000037148	321
ENSMUSG00000037149	532
ENSMUSG00000037151	23
ENSMUSG00000037152	595
ENSMUSG00000037157	77
ENSMUSG00000037159	8
ENSMUSG00000037161	1
ENSMUSG00000037166	0
ENSMUSG00000037167	0
ENSMUSG00000037169	25
ENSMUSG00000037171	6
ENSMUSG00000037172	185
ENSMUSG00000037174	479
ENSMUSG00000037185	81
ENSMUSG00000037188	3
ENSMUSG00000037190	12
ENSMUSG00000037196	10
ENSMUSG00000037197	237
ENSMUSG00000037202	2
ENSMUSG00000037204	47
ENSMUSG00000037206	50
ENSMUSG00000037210	1146
ENSMUSG00000037211	261
ENSMUSG00000037214	46
ENSMUSG00000037216	28
ENSMUSG00000037217	14
ENSMUSG00000037221	333
ENSMUSG00000037224	15
ENSMUSG00000037225	0
ENSMUSG00000037234	3154
ENSMUSG00000037235	589
ENSMUSG00000037236	1034
ENSMUSG00000037239	103
ENSMUSG00000037242	2759
ENSMUSG00000037243	110
ENSMUSG00000037246	0
ENSMUSG00000037247	0
ENSMUSG00000037251	158
ENSMUSG00000037253	596
ENSMUSG00000037254	4
ENSMUSG00000037257	157
ENSMUSG00000037259	136
ENSMUSG00000037260	299
ENSMUSG00000037262	40
ENSMUSG00000037263	3
ENSMUSG00000037266	1606
ENSMUSG00000037270	2731
ENSMUSG00000037275	304
ENSMUSG00000037278	43
ENSMUSG00000037279	13
ENSMUSG00000037280	14
ENSMUSG00000037286	949
ENSMUSG00000037287	446
ENSMUSG00000037295	111
ENSMUSG00000037296	123
ENSMUSG00000037300	383
ENSMUSG00000037306	55
ENSMUSG00000037307	0
ENSMUSG00000037313	54
ENSMUSG00000037315	330
ENSMUSG00000037316	165
ENSMUSG00000037318	8
ENSMUSG00000037321	321
ENSMUSG00000037325	121
ENSMUSG00000037326	168
ENSMUSG00000037331	1946
ENSMUSG00000037334	0
ENSMUSG00000037335	0
ENSMUSG00000037336	206
ENSMUSG00000037337	2
ENSMUSG00000037339	248
ENSMUSG00000037341	210
ENSMUSG00000037343	923
ENSMUSG00000037344	136
ENSMUSG00000037346	0
ENSMUSG00000037347	28
ENSMUSG00000037348	182
ENSMUSG00000037349	102
ENSMUSG00000037351	1181
ENSMUSG00000037353	464
ENSMUSG00000037355	392
ENSMUSG00000037358	3
ENSMUSG00000037361	341
ENSMUSG00000037362	36
ENSMUSG00000037363	75
ENSMUSG00000037364	419
ENSMUSG00000037366	1305
ENSMUSG00000037369	834
ENSMUSG00000037370	402
ENSMUSG00000037373	365
ENSMUSG00000037375	129
ENSMUSG00000037376	199
ENSMUSG00000037379	0
ENSMUSG00000037381	0
ENSMUSG00000037386	138
ENSMUSG00000037390	0
ENSMUSG00000037393	0
ENSMUSG00000037395	405
ENSMUSG00000037400	1137
ENSMUSG00000037405	313
ENSMUSG00000037406	0
ENSMUSG00000037408	56
ENSMUSG00000037410	202
ENSMUSG00000037411	85
ENSMUSG00000037415	340
ENSMUSG00000037416	4550
ENSMUSG00000037418	3
ENSMUSG00000037419	338
ENSMUSG00000037424	0
ENSMUSG00000037426	213
ENSMUSG00000037428	0
ENSMUSG00000037432	90
ENSMUSG00000037434	574
ENSMUSG00000037437	7
ENSMUSG00000037438	0
ENSMUSG00000037440	834
ENSMUSG00000037443	302
ENSMUSG00000037446	56
ENSMUSG00000037447	67
ENSMUSG00000037451	0
ENSMUSG00000037455	289
ENSMUSG00000037458	849
ENSMUSG00000037461	166
ENSMUSG00000037463	0
ENSMUSG00000037465	255
ENSMUSG00000037466	53
ENSMUSG00000037469	0
ENSMUSG00000037470	988
ENSMUSG00000037474	140
ENSMUSG00000037475	1176
ENSMUSG00000037477	5
ENSMUSG00000037482	1
ENSMUSG00000037486	1479
ENSMUSG00000037487	2431
ENSMUSG00000037490	55
ENSMUSG00000037492	0
ENSMUSG00000037493	3
ENSMUSG00000037499	234
ENSMUSG00000037503	801
ENSMUSG00000037509	77
ENSMUSG00000037513	1038
ENSMUSG00000037514	361
ENSMUSG00000037519	1005
ENSMUSG00000037523	824
ENSMUSG00000037525	1
ENSMUSG00000037526	213
ENSMUSG00000037529	0
ENSMUSG00000037531	110
ENSMUSG00000037533	949
ENSMUSG00000037535	0
ENSMUSG00000037536	59
ENSMUSG00000037537	0
ENSMUSG00000037541	659
ENSMUSG00000037542	937
ENSMUSG00000037544	120
ENSMUSG00000037548	126
ENSMUSG00000037552	400
ENSMUSG00000037553	152
ENSMUSG00000037563	1646
ENSMUSG00000037568	26
ENSMUSG00000037570	130
ENSMUSG00000037572	106
ENSMUSG00000037573	917
ENSMUSG00000037577	6
ENSMUSG00000037578	0
ENSMUSG00000037579	6
ENSMUSG00000037580	4
ENSMUSG00000037583	4
ENSMUSG00000037593	22
ENSMUSG00000037594	62
ENSMUSG00000037600	82
ENSMUSG00000037601	185
ENSMUSG00000037603	0
ENSMUSG00000037605	32
ENSMUSG00000037606	101
ENSMUSG00000037608	1311
ENSMUSG00000037610	0
ENSMUSG00000037613	66
ENSMUSG00000037617	62
ENSMUSG00000037621	6
ENSMUSG00000037622	677
ENSMUSG00000037624	0
ENSMUSG00000037625	3
ENSMUSG00000037627	6
ENSMUSG00000037628	21
ENSMUSG00000037636	121
ENSMUSG00000037638	63
ENSMUSG00000037640	228
ENSMUSG00000037643	937
ENSMUSG00000037646	2903
ENSMUSG00000037649	99
ENSMUSG00000037652	1860
ENSMUSG00000037653	0
ENSMUSG00000037656	341
ENSMUSG00000037660	20
ENSMUSG00000037661	171
ENSMUSG00000037664	68
ENSMUSG00000037669	251
ENSMUSG00000037674	1089
ENSMUSG00000037679	76
ENSMUSG00000037681	3
ENSMUSG00000037683	0
ENSMUSG00000037685	449
ENSMUSG00000037686	171
ENSMUSG00000037689	0
ENSMUSG00000037692	313
ENSMUSG00000037697	282
ENSMUSG00000037703	435
ENSMUSG00000037705	0
ENSMUSG00000037706	4451
ENSMUSG00000037708	2
ENSMUSG00000037709	460
ENSMUSG00000037710	969
ENSMUSG00000037712	742
ENSMUSG00000037716	19
ENSMUSG00000037720	1313
ENSMUSG00000037722	795
ENSMUSG00000037725	57
ENSMUSG00000037727	0
ENSMUSG00000037730	397
ENSMUSG00000037731	51
ENSMUSG00000037735	13
ENSMUSG00000037736	188
ENSMUSG00000037737	0
ENSMUSG00000037738	0
ENSMUSG00000037740	199
ENSMUSG00000037742	20910
ENSMUSG00000037747	513
ENSMUSG00000037750	340
ENSMUSG00000037752	12
ENSMUSG00000037754	744
ENSMUSG00000037759	1
ENSMUSG00000037761	20
ENSMUSG00000037762	564
ENSMUSG00000037771	0
ENSMUSG00000037772	30
ENSMUSG00000037773	101
ENSMUSG00000037780	22
ENSMUSG00000037784	181
ENSMUSG00000037787	131
ENSMUSG00000037788	122
ENSMUSG00000037790	0
ENSMUSG00000037791	672
ENSMUSG00000037795	706
ENSMUSG00000037797	0
ENSMUSG00000037798	0
ENSMUSG00000037801	71
ENSMUSG00000037805	2076
ENSMUSG00000037808	486
ENSMUSG00000037813	38
ENSMUSG00000037814	108
ENSMUSG00000037815	3196
ENSMUSG00000037816	152
ENSMUSG00000037818	266
ENSMUSG00000037820	1748
ENSMUSG00000037822	524
ENSMUSG00000037824	405
ENSMUSG00000037826	194
ENSMUSG00000037827	17
ENSMUSG00000037833	77
ENSMUSG00000037843	0
ENSMUSG00000037845	89
ENSMUSG00000037846	19
ENSMUSG00000037847	1277
ENSMUSG00000037849	0
ENSMUSG00000037851	941
ENSMUSG00000037852	1556
ENSMUSG00000037855	5
ENSMUSG00000037857	1433
ENSMUSG00000037860	28
ENSMUSG00000037868	18
ENSMUSG00000037872	0
ENSMUSG00000037876	2323
ENSMUSG00000037884	0
ENSMUSG00000037885	1325
ENSMUSG00000037887	72
ENSMUSG00000037890	203
ENSMUSG00000037892	90
ENSMUSG00000037894	347
ENSMUSG00000037896	569
ENSMUSG00000037902	1521
ENSMUSG00000037904	9
ENSMUSG00000037905	164
ENSMUSG00000037907	239
ENSMUSG00000037910	0
ENSMUSG00000037913	1
ENSMUSG00000037916	434
ENSMUSG00000037921	46
ENSMUSG00000037922	0
ENSMUSG00000037924	0
ENSMUSG00000037926	607
ENSMUSG00000037933	139
ENSMUSG00000037935	612
ENSMUSG00000037936	115
ENSMUSG00000037938	68
ENSMUSG00000037940	67
ENSMUSG00000037942	7
ENSMUSG00000037944	0
ENSMUSG00000037946	145
ENSMUSG00000037949	216
ENSMUSG00000037953	19
ENSMUSG00000037957	137
ENSMUSG00000037958	117
ENSMUSG00000037960	164
ENSMUSG00000037962	0
ENSMUSG00000037965	1093
ENSMUSG00000037966	224
ENSMUSG00000037971	208
ENSMUSG00000037972	259
ENSMUSG00000037973	0
ENSMUSG00000037974	0
ENSMUSG00000037977	20
ENSMUSG00000037979	28
ENSMUSG00000037982	0
ENSMUSG00000037984	1
ENSMUSG00000037989	44
ENSMUSG00000037990	0
ENSMUSG00000037991	103
ENSMUSG00000037992	552
ENSMUSG00000037993	97
ENSMUSG00000037994	6
ENSMUSG00000037995	57
ENSMUSG00000037996	0
ENSMUSG00000037997	179
ENSMUSG00000037999	715
ENSMUSG00000038000	96
ENSMUSG00000038002	554
ENSMUSG00000038005	113
ENSMUSG00000038007	173
ENSMUSG00000038009	374
ENSMUSG00000038010	65
ENSMUSG00000038011	1
ENSMUSG00000038013	419
ENSMUSG00000038014	6144
ENSMUSG00000038015	0
ENSMUSG00000038020	34
ENSMUSG00000038022	144
ENSMUSG00000038023	699
ENSMUSG00000038024	1465
ENSMUSG00000038025	997
ENSMUSG00000038026	0
ENSMUSG00000038028	62
ENSMUSG00000038034	206
ENSMUSG00000038037	0
ENSMUSG00000038039	883
ENSMUSG00000038042	236
ENSMUSG00000038044	0
ENSMUSG00000038045	5
ENSMUSG00000038046	57
ENSMUSG00000038047	235
ENSMUSG00000038048	0
ENSMUSG00000038055	44
ENSMUSG00000038056	3998
ENSMUSG00000038057	0
ENSMUSG00000038058	45
ENSMUSG00000038059	109
ENSMUSG00000038060	309
ENSMUSG00000038064	0
ENSMUSG00000038065	528
ENSMUSG00000038067	0
ENSMUSG00000038068	9
ENSMUSG00000038069	41
ENSMUSG00000038070	139
ENSMUSG00000038071	32
ENSMUSG00000038072	2031
ENSMUSG00000038074	46
ENSMUSG00000038077	2
ENSMUSG00000038079	231
ENSMUSG00000038080	421
ENSMUSG00000038084	904
ENSMUSG00000038085	15
ENSMUSG00000038086	0
ENSMUSG00000038092	1
ENSMUSG00000038094	4
ENSMUSG00000038095	1779
ENSMUSG00000038102	390
ENSMUSG00000038112	0
ENSMUSG00000038115	0
ENSMUSG00000038116	461
ENSMUSG00000038119	222
ENSMUSG00000038121	1522
ENSMUSG00000038122	431
ENSMUSG00000038126	229
ENSMUSG00000038127	1944
ENSMUSG00000038128	71
ENSMUSG00000038132	0
ENSMUSG00000038135	0
ENSMUSG00000038141	11
ENSMUSG00000038143	249
ENSMUSG00000038145	663
ENSMUSG00000038146	83
ENSMUSG00000038147	144
ENSMUSG00000038148	44
ENSMUSG00000038150	45
ENSMUSG00000038151	7
ENSMUSG00000038152	8
ENSMUSG00000038155	4
ENSMUSG00000038156	492
ENSMUSG00000038160	135
ENSMUSG00000038165	0
ENSMUSG00000038167	29
ENSMUSG00000038168	426
ENSMUSG00000038170	1398
ENSMUSG00000038172	436
ENSMUSG00000038173	1668
ENSMUSG00000038174	1029
ENSMUSG00000038175	197
ENSMUSG00000038178	1282
ENSMUSG00000038179	1
ENSMUSG00000038180	6
ENSMUSG00000038181	154
ENSMUSG00000038187	173
ENSMUSG00000038188	13
ENSMUSG00000038192	4
ENSMUSG00000038193	0
ENSMUSG00000038194	0
ENSMUSG00000038195	63
ENSMUSG00000038199	0
ENSMUSG00000038201	0
ENSMUSG00000038203	0
ENSMUSG00000038204	5
ENSMUSG00000038205	148
ENSMUSG00000038206	744
ENSMUSG00000038208	32
ENSMUSG00000038209	0
ENSMUSG00000038210	5
ENSMUSG00000038212	389
ENSMUSG00000038213	212
ENSMUSG00000038214	135
ENSMUSG00000038215	56
ENSMUSG00000038216	0
ENSMUSG00000038217	89
ENSMUSG00000038218	0
ENSMUSG00000038224	590
ENSMUSG00000038225	53
ENSMUSG00000038227	239
ENSMUSG00000038233	3
ENSMUSG00000038235	692
ENSMUSG00000038236	119
ENSMUSG00000038239	0
ENSMUSG00000038240	90
ENSMUSG00000038241	65
ENSMUSG00000038242	2
ENSMUSG00000038244	355
ENSMUSG00000038246	0
ENSMUSG00000038248	6
ENSMUSG00000038250	438
ENSMUSG00000038252	113
ENSMUSG00000038253	122
ENSMUSG00000038255	1
ENSMUSG00000038256	130
ENSMUSG00000038257	0
ENSMUSG00000038259	0
ENSMUSG00000038260	23
ENSMUSG00000038264	50
ENSMUSG00000038267	999
ENSMUSG00000038268	127
ENSMUSG00000038271	242
ENSMUSG00000038274	537
ENSMUSG00000038276	20
ENSMUSG00000038279	191
ENSMUSG00000038280	275
ENSMUSG00000038286	1452
ENSMUSG00000038290	753
ENSMUSG00000038291	113
ENSMUSG00000038292	2
ENSMUSG00000038295	0
ENSMUSG00000038296	456
ENSMUSG00000038298	426
ENSMUSG00000038299	335
ENSMUSG00000038300	0
ENSMUSG00000038301	482
ENSMUSG00000038302	152
ENSMUSG00000038304	21
ENSMUSG00000038305	89
ENSMUSG00000038311	0
ENSMUSG00000038312	110
ENSMUSG00000038319	2
ENSMUSG00000038323	58
ENSMUSG00000038324	545
ENSMUSG00000038327	1
ENSMUSG00000038330	0
ENSMUSG00000038331	591
ENSMUSG00000038332	935
ENSMUSG00000038335	136
ENSMUSG00000038342	444
ENSMUSG00000038344	538
ENSMUSG00000038346	180
ENSMUSG00000038347	80
ENSMUSG00000038349	305
ENSMUSG00000038351	126
ENSMUSG00000038352	26
ENSMUSG00000038354	0
ENSMUSG00000038357	0
ENSMUSG00000038365	251
ENSMUSG00000038366	1819
ENSMUSG00000038368	251
ENSMUSG00000038369	2095
ENSMUSG00000038370	13
ENSMUSG00000038371	1689
ENSMUSG00000038372	148
ENSMUSG00000038374	133
ENSMUSG00000038375	2830
ENSMUSG00000038379	28
ENSMUSG00000038383	498
ENSMUSG00000038384	356
ENSMUSG00000038387	577
ENSMUSG00000038388	1122
ENSMUSG00000038390	2
ENSMUSG00000038393	1452
ENSMUSG00000038398	29
ENSMUSG00000038400	556
ENSMUSG00000038402	0
ENSMUSG00000038403	0
ENSMUSG00000038406	226
ENSMUSG00000038408	0
ENSMUSG00000038412	179
ENSMUSG00000038415	33
ENSMUSG00000038416	198
ENSMUSG00000038417	91
ENSMUSG00000038418	228
ENSMUSG00000038421	0
ENSMUSG00000038422	95
ENSMUSG00000038425	75
ENSMUSG00000038429	322
ENSMUSG00000038437	627
ENSMUSG00000038446	290
ENSMUSG00000038451	12
ENSMUSG00000038453	120
ENSMUSG00000038456	41
ENSMUSG00000038457	2
ENSMUSG00000038459	1072
ENSMUSG00000038462	1584
ENSMUSG00000038463	6
ENSMUSG00000038467	239
ENSMUSG00000038473	145
ENSMUSG00000038481	480
ENSMUSG00000038482	522
ENSMUSG00000038485	210
ENSMUSG00000038486	30
ENSMUSG00000038489	38
ENSMUSG00000038491	0
ENSMUSG00000038495	944
ENSMUSG00000038496	147
ENSMUSG00000038497	341
ENSMUSG00000038498	0
ENSMUSG00000038500	111
ENSMUSG00000038502	521
ENSMUSG00000038503	219
ENSMUSG00000038506	354
ENSMUSG00000038507	233
ENSMUSG00000038508	199
ENSMUSG00000038510	63
ENSMUSG00000038515	180
ENSMUSG00000038517	15
ENSMUSG00000038518	660
ENSMUSG00000038520	93
ENSMUSG00000038521	447
ENSMUSG00000038522	742
ENSMUSG00000038523	0
ENSMUSG00000038524	21
ENSMUSG00000038525	233
ENSMUSG00000038526	128
ENSMUSG00000038527	92
ENSMUSG00000038528	2343
ENSMUSG00000038530	15
ENSMUSG00000038533	414
